timestamp,src_ip,dst_ip,protocol,activity_type,event_details,src_ip_int,dst_ip_int,protocol_code,activity_label
2025-01-01 21:23:38,231.102.94.172,90.14.46.38,ICMP,blue,BLUE - Defensive action on 90.14.46.38,3882245804,1510878758,2,0
2025-01-01 02:13:09,143.89.218.143,127.24.176.242,HTTP,blue,BLUE - Defensive action on 127.24.176.242,2405030543,2132324594,0,0
2025-01-01 01:25:44,143.198.25.49,75.225.203.227,ICMP,blue,BLUE - Defensive action on 75.225.203.227,2412124465,1273088995,2,0
2025-01-01 18:07:19,51.102.134.213,134.103.183.181,HTTP,blue,BLUE - Defensive action on 134.103.183.181,862357205,2254944181,0,0
2025-01-01 09:19:46,197.188.85.156,156.58.83.247,ICMP,red,RED - ICMP connection from 197.188.85.156 to 156.58.83.247,3317454236,2621068279,2,1
2025-01-01 10:27:44,68.24.152.147,103.115.47.184,HTTPS,red,RED - HTTPS connection from 68.24.152.147 to 103.115.47.184,1142462611,1735602104,1,1
2025-01-01 17:27:27,202.115.83.116,19.17.150.6,ICMP,blue,BLUE - Defensive action on 19.17.150.6,3396555636,319919622,2,0
2025-01-01 14:35:06,72.230.92.147,34.117.51.185,ICMP,red,RED - ICMP connection from 72.230.92.147 to 34.117.51.185,1223056531,578106297,2,1
2025-01-01 16:37:53,145.29.236.173,207.157.11.102,ICMP,red,RED - ICMP connection from 145.29.236.173 to 207.157.11.102,2434657453,3483175782,2,1
2025-01-01 14:26:47,94.5.122.218,247.84.71.115,UDP,red,RED - UDP connection from 94.5.122.218 to 247.84.71.115,1577417434,4149495667,4,1
2025-01-01 21:53:12,206.4.114.65,156.156.140.109,HTTP,blue,BLUE - Defensive action on 156.156.140.109,3456397889,2627505261,0,0
2025-01-01 23:48:29,199.76.187.101,58.148.68.119,HTTPS,red,RED - HTTPS connection from 199.76.187.101 to 58.148.68.119,3343694693,982795383,1,1
2025-01-01 21:11:18,1.47.234.163,171.183.32.204,HTTPS,blue,BLUE - Defensive action on 171.183.32.204,19917475,2880905420,1,0
2025-01-01 15:17:49,100.10.194.123,2.180.152.193,HTTP,blue,BLUE - Defensive action on 2.180.152.193,1678426747,45390017,0,0
2025-01-01 05:04:53,214.44.73.54,78.243.171.17,HTTPS,blue,BLUE - Defensive action on 78.243.171.17,3593226550,1324591889,1,0
2025-01-01 17:48:14,82.245.178.144,240.140.147.32,HTTPS,blue,BLUE - Defensive action on 240.140.147.32,1391833744,4035744544,1,0
2025-01-01 14:15:47,76.27.122.127,99.57.123.128,HTTPS,red,RED - HTTPS connection from 76.27.122.127 to 99.57.123.128,1276869247,1664711552,1,1
2025-01-01 17:01:03,154.169.171.158,77.214.168.42,TCP,blue,BLUE - Defensive action on 77.214.168.42,2594810782,1305913386,3,0
2025-01-01 05:31:11,180.168.200.148,1.251.244.112,HTTP,red,RED - HTTP connection from 180.168.200.148 to 1.251.244.112,3030960276,33289328,0,1
2025-01-01 06:23:09,67.120.248.47,205.16.175.252,TCP,red,RED - TCP connection from 67.120.248.47 to 205.16.175.252,1132001327,3440422908,3,1
2025-01-01 00:11:37,143.228.160.32,11.65.105.168,UDP,red,RED - UDP connection from 143.228.160.32 to 11.65.105.168,2414125088,188836264,4,1
2025-01-01 04:05:48,107.76.75.146,151.51.54.145,TCP,blue,BLUE - Defensive action on 151.51.54.145,1800162194,2536715921,3,0
2025-01-01 11:53:58,129.113.78.13,173.201.228.193,HTTPS,red,RED - HTTPS connection from 129.113.78.13 to 173.201.228.193,2171686413,2915689665,1,1
2025-01-01 22:45:15,132.232.92.226,5.95.255.55,HTTP,blue,BLUE - Defensive action on 5.95.255.55,2229820642,90177335,0,0
2025-01-01 05:00:21,216.118.34.182,39.4.111.130,HTTP,blue,BLUE - Defensive action on 39.4.111.130,3631620790,654602114,0,0
2025-01-01 02:20:50,51.227.65.24,232.169.62.11,HTTP,red,RED - HTTP connection from 51.227.65.24 to 232.169.62.11,870531352,3903405579,0,1
2025-01-01 19:40:07,65.89.56.170,222.13.67.4,ICMP,red,RED - ICMP connection from 65.89.56.170 to 222.13.67.4,1096366250,3725411076,2,1
2025-01-01 21:25:28,57.3.36.182,162.30.117.18,TCP,blue,BLUE - Defensive action on 162.30.117.18,956507318,2719905042,3,0
2025-01-01 13:09:12,117.50.75.183,109.210.41.24,TCP,blue,BLUE - Defensive action on 109.210.41.24,1966230455,1842489624,3,0
2025-01-01 19:53:31,56.217.52.189,213.126.152.224,TCP,blue,BLUE - Defensive action on 213.126.152.224,953758909,3581843680,3,0
2025-01-01 16:06:46,118.18.16.46,143.155.84.126,HTTP,red,RED - HTTP connection from 118.18.16.46 to 143.155.84.126,1980895278,2409321598,0,1
2025-01-01 18:13:42,29.92.69.101,106.165.230.7,UDP,blue,BLUE - Defensive action on 106.165.230.7,492586341,1789257223,4,0
2025-01-01 07:20:37,2.73.228.17,212.204.126.135,ICMP,blue,BLUE - Defensive action on 212.204.126.135,38396945,3570171527,2,0
2025-01-01 09:13:22,124.152.101.93,228.26.111.250,TCP,red,RED - TCP connection from 124.152.101.93 to 228.26.111.250,2090362205,3826937850,3,1
2025-01-01 10:44:15,218.195.205.25,159.210.119.222,HTTPS,red,RED - HTTPS connection from 218.195.205.25 to 159.210.119.222,3670265113,2681370590,1,1
2025-01-01 09:25:13,57.113.228.96,101.237.77.89,TCP,blue,BLUE - Defensive action on 101.237.77.89,963765344,1710050649,3,0
2025-01-01 14:29:10,57.65.27.135,205.216.244.241,HTTPS,red,RED - HTTPS connection from 57.65.27.135 to 205.216.244.241,960568199,3453547761,1,1
2025-01-01 06:26:46,226.211.12.46,189.170.210.206,UDP,blue,BLUE - Defensive action on 189.170.210.206,3805482030,3182088910,4,0
2025-01-01 00:55:24,185.122.250.100,17.157.255.137,HTTP,red,RED - HTTP connection from 185.122.250.100 to 17.157.255.137,3111844452,295567241,0,1
2025-01-01 16:44:05,195.148.103.46,142.20.196.170,UDP,blue,BLUE - Defensive action on 142.20.196.170,3281282862,2383725738,4,0
2025-01-01 13:07:57,28.46.2.242,79.227.184.195,ICMP,red,RED - ICMP connection from 28.46.2.242 to 79.227.184.195,472777458,1340324035,2,1
2025-01-01 13:42:42,150.22.130.44,16.145.102.203,HTTPS,blue,BLUE - Defensive action on 16.145.102.203,2518057516,277964491,1,0
2025-01-01 07:17:28,153.206.62.60,215.217.255.72,HTTPS,blue,BLUE - Defensive action on 215.217.255.72,2580430396,3621388104,1,0
2025-01-01 04:59:33,98.68.73.18,136.4.84.113,ICMP,red,RED - ICMP connection from 98.68.73.18 to 136.4.84.113,1648642322,2281985137,2,1
2025-01-01 04:43:29,46.16.103.28,125.98.50.9,HTTPS,blue,BLUE - Defensive action on 125.98.50.9,772826908,2103587337,1,0
2025-01-01 09:49:09,52.171.65.9,178.30.143.35,TCP,blue,BLUE - Defensive action on 178.30.143.35,883638537,2988347171,3,0
2025-01-01 23:56:28,33.73.193.146,189.136.27.236,ICMP,red,RED - ICMP connection from 33.73.193.146 to 189.136.27.236,558481810,3179813868,2,1
2025-01-01 14:30:05,238.39.153.42,145.123.199.174,HTTPS,blue,BLUE - Defensive action on 145.123.199.174,3995572522,2440808366,1,0
2025-01-01 16:06:21,162.3.33.223,126.35.98.14,UDP,red,RED - UDP connection from 162.3.33.223 to 126.35.98.14,2718114271,2116248078,4,1
2025-01-01 15:25:18,180.205.42.164,138.78.142.22,ICMP,red,RED - ICMP connection from 180.205.42.164 to 138.78.142.22,3033344676,2320403990,2,1
2025-01-01 05:51:08,100.2.46.211,38.241.222.23,TCP,blue,BLUE - Defensive action on 38.241.222.23,1677864659,653385239,3,0
2025-01-01 16:15:36,201.82.51.55,131.205.173.206,HTTPS,red,RED - HTTPS connection from 201.82.51.55 to 131.205.173.206,3377607479,2211294670,1,1
