original_row_id,text_chunk,Equipment_Type,column_chunked,Priority,Date_Reported,Status,source_file,Mission_Title,Reported_By,Recommendation_ID,chunk_id,chunk_index,System_Affected,Issue_ID,source_column
2,incident network response operation threat operation operation response system threat network incident assessment security network security network assessment intel network system assessment cyber threat threat,,Observation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_3,,,f5bce160-7ebd-454d-805f-135228732c99,2,,,Observation
2,threat threat network incident assessment system threat network operation incident threat cyber security system threat threat security assessment network cyber cyber network operation response system,,Observation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_3,,,49667c49-aef8-483e-a002-48d248c6bedb,3,,,Observation
2,response system cyber system assessment incident operation intel cyber cyber intel,,Observation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_3,,,e123358d-a2a2-44d1-898b-069f023f16fe,4,,,Observation
2,security network system intel response response assessment network operation assessment system intel incident intel intel cyber response intel response cyber security threat response response response,,Action_Item,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_3,,,2d72a990-b12f-460d-9f33-2eb5ebb7a041,1,,,Action_Item
2,response response response incident security network incident assessment intel security incident incident security cyber security cyber threat threat assessment assessment response security intel incident threat,,Action_Item,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_3,,,07e1799c-084d-49e3-96b1-7451abaf53a6,2,,,Action_Item
2,incident threat network system response incident operation intel assessment intel operation threat intel intel response system intel security threat assessment response network security incident assessment,,Action_Item,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_3,,,f80039cd-6ed6-48b9-bcf0-53fad94f4ee0,3,,,Action_Item
2,incident assessment intel security incident assessment intel network intel system assessment,,Action_Item,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_3,,,a6f04b84-5fb8-4752-8ea5-ffc1a626595c,4,,,Action_Item
2,cyber cyber response security incident cyber response incident threat operation incident intel system operation operation intel security assessment operation security security incident threat security response,,Summary,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_3,,,6c2d71ab-ae46-4df5-8970-edd02330b855,1,,,Summary
2,security response incident incident network intel response operation threat security security incident response assessment cyber network cyber intel cyber security assessment intel assessment threat incident,,Summary,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_3,,,83056470-fe17-4a99-8c95-5f9f57124097,2,,,Summary
2,threat incident incident operation network security threat network incident assessment network intel system cyber cyber network security response intel response network cyber cyber security response,,Summary,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_3,,,8b8b2067-3201-4a8b-a008-d97ecc88ed5b,3,,,Summary
2,security response incident network cyber threat assessment threat operation security intel,,Summary,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_3,,,65a36cf4-0c12-4e2b-8f58-1e3755626691,4,,,Summary
3,operation security intel system intel assessment assessment system response security cyber cyber threat operation threat system network network security system system response cyber cyber operation,,FFIR,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,c7a44a5f-3e60-493c-9465-75bc92d5307d,1,,,FFIR
3,cyber operation system operation response threat system assessment security threat incident assessment cyber system operation threat threat operation operation threat assessment security operation operation intel,,FFIR,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,96f572b2-5b2f-4d7c-9055-697e07ae8c4c,2,,,FFIR
3,operation intel network cyber response assessment intel incident network incident network intel cyber security operation operation operation network cyber assessment response cyber network system operation,,FFIR,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,44ca3174-42f9-45e1-9efc-ad0c159c2903,3,,,FFIR
3,system operation incident system security cyber threat security assessment security intel,,FFIR,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,e55918a5-848b-47c0-aa93-57765b9cf5a6,4,,,FFIR
3,intel cyber threat threat threat cyber response cyber incident response threat incident intel threat assessment operation security cyber operation operation operation intel network assessment incident,,Friction_Point,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,3b980cff-1fc3-4ddd-94ab-701ccc57a889,1,,,Friction_Point
3,assessment incident threat operation intel response threat intel network intel cyber network incident intel incident network incident intel intel threat security intel response system incident,,Friction_Point,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,4c29a2f0-7cf1-4443-b5f0-fd553ff4bcd0,2,,,Friction_Point
3,system incident threat operation response response system response response threat intel system incident incident incident threat response response response system assessment system assessment assessment assessment,,Friction_Point,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,8f09ff8d-d208-4499-871c-beca1ce1283d,3,,,Friction_Point
3,assessment assessment operation security security response response operation security threat network,,Friction_Point,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,2133c0b8-2c2b-4399-8204-9cb6aa59f395,4,,,Friction_Point
3,operation threat threat response cyber security cyber system security network threat threat assessment operation intel security security threat security network assessment network assessment response network,,Recommendation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,7fa15d41-bb38-4459-8125-7f5bfeb81b87,1,,,Recommendation
3,response network incident security assessment security response cyber cyber assessment assessment network incident response threat assessment cyber system threat security operation security assessment network incident,,Recommendation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,cc49a688-8d82-45fa-bfe3-71ab7a078462,2,,,Recommendation
3,network incident cyber network cyber assessment system operation assessment cyber intel response response threat assessment response system network operation assessment network security operation response assessment,,Recommendation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,4e131305-5e4e-4471-aca4-89e0afbb3a29,3,,,Recommendation
3,response assessment network intel response network response network system response system,,Recommendation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,752a33cb-0710-4a0c-a2bd-c4b017823aa6,4,,,Recommendation
3,assessment assessment assessment response response system security operation security network response intel network threat response assessment cyber intel operation network cyber response security system system,,Observation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,62f4b4b9-0455-441d-96e7-8b788874fd9a,1,,,Observation
3,system system operation threat operation operation assessment assessment response operation response security operation threat security intel system assessment response incident network response security operation assessment,,Observation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,301d8a74-238b-43d5-b2a9-f91c40956ede,2,,,Observation
3,operation assessment incident operation intel security intel response intel cyber security response operation incident network incident incident cyber incident operation assessment threat network assessment network,,Observation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,39680444-bef4-4b2d-b1e8-f3576219f7b4,3,,,Observation
3,assessment network assessment intel security security operation operation cyber assessment threat,,Observation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,d715fe60-d105-47a9-bdf7-5fb97b373612,4,,,Observation
3,security intel response assessment assessment threat assessment security incident cyber incident assessment network response incident assessment incident operation operation response incident assessment network incident operation,,Action_Item,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,2352f9bd-819b-48eb-82b0-cd73d9cee9c5,1,,,Action_Item
3,incident operation incident cyber assessment assessment assessment system security operation assessment operation assessment cyber cyber intel security incident incident network operation system intel response assessment,,Action_Item,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,dd78f621-e84f-4dfc-8fb2-14f80bb20d31,2,,,Action_Item
3,response assessment intel system assessment security response intel intel intel threat system intel network intel system network intel security operation threat intel incident network intel,,Action_Item,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,abbbc1f2-6e60-4ec9-9e1a-2b0736ef6a36,3,,,Action_Item
3,network intel intel incident cyber threat incident incident assessment incident operation,,Action_Item,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,8784b4e0-5649-4728-ad61-15057e085417,4,,,Action_Item
3,operation incident incident incident assessment operation assessment cyber operation assessment system intel network network cyber threat intel security system cyber intel response system response cyber,,Summary,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,141a9f79-cced-4227-a445-b2deb18cabb3,1,,,Summary
3,response cyber response intel incident intel network system threat operation threat cyber system security assessment system network network assessment network system security operation network cyber,,Summary,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,94142e09-7d42-4e91-a670-5c5588842dc2,2,,,Summary
3,network cyber assessment threat intel security system assessment incident intel operation system network operation threat threat network security intel incident intel incident assessment network security,,Summary,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_4,,,d2f312f2-02fd-43ba-8a56-8af6210e4e9e,3,,,Summary
